-23.597307205200195,137.0661163330078,0.3521270751953125
-23.55245018005371,137.06639099121094,0.3521270751953125
-22.7453670501709,137.07135009765625,0.3521270751953125
-20.906631469726562,137.0826416015625,0.3521270751953125
-17.937257766723633,137.10089111328125,0.3521270751953125
-14.001919746398926,137.1250762939453,0.3521270751953125
-9.950039863586426,137.1499786376953,0.3521270751953125
-5.889456748962402,137.17494201660156,0.3521270751953125
-1.899501919746399,137.199462890625,0.3521270751953125
2.1661477088928223,137.22511291503906,0.4448866546154022
6.19586181640625,137.272705078125,0.9083132743835449
10.269187927246094,137.3509063720703,1.1775866746902466
14.2843017578125,137.41847229003906,0.7351945042610168
18.339458465576172,137.4542999267578,0.32044845819473267
22.50907325744629,137.47763061523438,0.32044845819473267
26.559429168701172,137.50027465820312,0.32044845819473267
30.52979850769043,137.52249145507812,0.32044845819473267
34.64375305175781,137.54550170898438,0.32044845819473267
38.67440414428711,137.5680389404297,0.32044845819473267
42.72395324707031,137.59068298339844,0.32044845819473267
46.77073287963867,137.6133270263672,0.32044845819473267
50.81194305419922,137.63592529296875,0.32044845819473267
54.853050231933594,137.6585235595703,0.32044845819473267
58.88810729980469,137.68109130859375,0.32044845819473267
62.942222595214844,137.70376586914062,0.32044845819473267
67.03063201904297,137.65335083007812,-3.2371885776519775
70.9086685180664,137.23367309570312,-9.11582088470459
75.0324478149414,136.33480834960938,-15.477066040039062
78.87277221679688,135.04766845703125,-21.581363677978516
82.56835174560547,133.35215759277344,-27.709299087524414
86.10346221923828,131.243896484375,-33.912811279296875
89.42973327636719,128.73248291015625,-40.19452667236328
92.34596252441406,125.9930419921875,-46.22463607788086
94.98958587646484,122.92913818359375,-51.8900260925293
97.37153625488281,119.6259536743164,-56.51860427856445
99.46526336669922,116.16654968261719,-61.11445236206055
101.27847290039062,112.54296112060547,-65.71971130371094
102.79850006103516,108.77535247802734,-70.33717346191406
104.00875854492188,104.9033432006836,-74.94791412353516
104.90636444091797,100.9328842163086,-79.574462890625
105.48133087158203,96.897705078125,-84.20702362060547
105.7305908203125,92.72013092041016,-88.96361541748047
105.76097869873047,88.73402404785156,-89.6092529296875
105.78852081298828,84.69615173339844,-89.6092529296875
105.8160629272461,80.65655517578125,-449.6092224121094
105.84347534179688,76.637939453125,-449.6092224121094
105.87109375,72.58792114257812,-449.6092224121094
105.89848327636719,68.57239532470703,-449.6092224121094
105.92497253417969,64.6881332397461,-449.6092224121094
105.94950866699219,61.08949661254883,-449.6092224121094
105.9720458984375,57.78582763671875,-449.6092224121094
105.99339294433594,54.65508270263672,-449.6092224121094
106.01345825195312,51.713321685791016,-89.6092529296875
106.03005981445312,49.278953552246094,-89.6092529296875
106.03091430664062,49.153141021728516,-89.6092529296875
106.03091430664062,49.15312957763672,-89.6092529296875
106.03091430664062,49.1533203125,-89.6092529296875
106.03091430664062,49.153316497802734,-89.6092529296875
106.03091430664062,49.153316497802734,-89.6092529296875
106.03091430664062,49.153316497802734,-89.6092529296875
